segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
1899215,1899219,48.88371276855469,-19.44532012939453,14.938399,,7.3981743,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899220,1899224,48.88361740112305,-19.444421768188477,12.585963,1.3036412,9.194632,0.33542937,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899225,1899229,48.883522033691406,-19.44352149963379,-2.4818976,0.004624704,11.778139,0.015731722,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899230,1899234,48.883426666259766,-19.4426212310791,-2.6682074,0.0055822246,7.3111434,0.011396149,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899235,1899239,48.88333511352539,-19.441720962524414,-2.92264,,10.339238,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899240,1899244,48.88324737548828,-19.440820693969727,-4.1108775,0.0031496251,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899245,1899249,48.883155822753906,-19.43992042541504,-4.10307,0.0032557421,,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899250,1899254,48.883056640625,-19.43902015686035,-3.935258,0.0049254554,19.476843,0.015594695,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899255,1899259,48.882957458496094,-19.438121795654297,4.2112446,,16.764805,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899260,1899264,48.88286209106445,-19.43722152709961,2.4003391,0.012156458,15.869978,0.06750157,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899265,1899269,48.88276672363281,-19.436321258544922,7.56164,,11.676529,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899270,1899274,48.88267135620117,-19.435420989990234,5.6145644,0.06325954,16.562096,0.20535728,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899275,1899279,48.8825798034668,-19.43452262878418,4.739754,0.019226288,14.466708,0.05523766,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899280,1899284,48.882484436035156,-19.433622360229492,9.985347,0.11628282,18.874605,0.2225655,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899285,1899289,48.88239288330078,-19.432722091674805,20.40429,1.4834405,17.316303,1.0473568,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899290,1899294,48.88229751586914,-19.431821823120117,19.267899,,19.335798,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899295,1899299,48.882205963134766,-19.43092155456543,15.923023,1.0522424,17.757935,0.518002,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899300,1899304,48.88210678100586,-19.430021286010742,20.56698,,13.600733,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899305,1899309,48.882015228271484,-19.429122924804688,12.842035,,9.207247,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899310,1899314,48.88192367553711,-19.42822265625,8.133477,0.02043298,11.5646305,0.049529795,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899315,1899319,48.8818244934082,-19.427322387695312,27.805359,,18.363457,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899320,1899324,48.88172912597656,-19.426422119140625,29.827456,,12.430998,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899325,1899329,48.88163375854492,-19.425521850585938,15.311363,0.39031476,10.808538,0.48403156,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899330,1899334,48.88154602050781,-19.42462158203125,1.5456051,0.0762153,4.6238127,0.029939985,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899335,1899339,48.88144302368164,-19.423723220825195,14.0106535,,10.31712,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899340,1899344,48.88134765625,-19.422822952270508,22.692406,,17.531599,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899345,1899349,48.881263732910156,-19.42192268371582,16.930208,,16.468576,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899350,1899354,48.88116455078125,-19.421022415161133,5.55442,0.37335414,22.960884,0.35845104,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899355,1899359,48.881072998046875,-19.420122146606445,3.9602387,0.105341375,21.326637,0.30872637,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899360,1899364,48.880977630615234,-19.419221878051758,0.78503656,0.042720538,21.234873,0.15157232,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899365,1899369,48.880882263183594,-19.418323516845703,12.60206,0.53982764,16.351082,0.4577849,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899370,1899374,48.88078689575195,-19.417423248291016,20.74179,,11.867645,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899375,1899379,48.88069152832031,-19.416522979736328,21.319105,1.6259307,11.62825,0.7726881,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899380,1899384,48.88059616088867,-19.41562271118164,23.406322,,15.787287,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899385,1899389,48.8805046081543,-19.414722442626953,22.372553,,19.161413,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899390,1899394,48.88041305541992,-19.413822174072266,12.741692,0.13849768,10.87202,0.23171617,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899395,1899399,48.88031768798828,-19.41292381286621,11.112808,0.050726,14.36555,0.098139,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899400,1899404,48.880226135253906,-19.412023544311523,15.234383,1.239972,15.253247,0.47882554,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899405,1899409,48.880130767822266,-19.411123275756836,10.139319,0.13599542,12.53857,0.26428556,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899410,1899414,48.880035400390625,-19.41022300720215,19.237883,,16.595287,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899415,1899419,48.879940032958984,-19.40932273864746,29.118168,3.1704268,13.541328,0.6374759,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899420,1899424,48.879852294921875,-19.408422470092773,34.101967,2.6074195,15.375961,0.9267227,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899425,1899429,48.879756927490234,-19.407522201538086,27.806755,,15.330933,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899430,1899434,48.879661560058594,-19.40662384033203,13.116576,0.06438079,8.246739,0.10776293,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899435,1899439,48.87956619262695,-19.405723571777344,14.603467,0.23554775,7.6902246,0.16586131,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899440,1899444,48.87947082519531,-19.404823303222656,12.682419,0.07975064,10.217949,0.1040963,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899445,1899449,48.87937927246094,-19.40392303466797,11.171679,0.3089598,7.824852,0.22106934,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899450,1899454,48.87928771972656,-19.40302276611328,9.438812,0.07539053,7.876479,0.0945705,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899455,1899459,48.87919235229492,-19.402122497558594,12.447893,0.97116303,13.462365,0.4040848,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899460,1899464,48.879093170166016,-19.40122413635254,13.349493,,16.076946,,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899465,1899469,48.87900161743164,-19.40032386779785,9.656186,0.099336535,11.576504,0.18711875,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899470,1899474,48.87890625,-19.399423599243164,9.357156,0.05492316,14.957882,0.119130775,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899475,1899479,48.87881088256836,-19.398523330688477,8.954152,0.06998002,14.86475,0.15221606,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899485,1899489,48.87862777709961,-19.3967227935791,7.9559035,0.22778212,9.428144,0.5001623,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899495,1899499,48.87843322753906,-19.39492416381836,8.3793125,0.7992512,14.417711,0.6545029,943,gt3l,processed_ATL08_20200826034643_09430814_004_01.h5
1899070,1899074,48.856624603271484,-19.47422981262207,65.607635,13.212491,23.247833,10.87987,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899080,1899084,48.85643768310547,-19.472429275512695,73.35267,24.133284,20.676628,11.496065,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899095,1899099,48.85615539550781,-19.469730377197266,70.1809,1.9023231,,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899120,1899124,48.85568618774414,-19.46523094177246,73.713806,2.540523,18.74749,3.661793,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899125,1899129,48.8555908203125,-19.464330673217773,74.36099,3.713189,16.2137,5.308784,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899145,1899149,48.85521697998047,-19.460729598999023,41.571373,,29.649475,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899155,1899159,48.85502624511719,-19.45893096923828,40.111214,,32.548447,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899165,1899169,48.85484313964844,-19.457130432128906,30.77486,8.491234,33.30858,8.087721,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899170,1899174,48.8547477722168,-19.45623016357422,17.212894,0.48998728,25.028757,1.1714869,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899175,1899179,48.85465621948242,-19.45532989501953,16.301203,0.29362664,17.453085,0.6345688,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899180,1899184,48.85456466674805,-19.454429626464844,12.858952,,24.949413,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899185,1899189,48.854469299316406,-19.45353126525879,14.771484,0.31340677,18.570301,0.58102244,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899190,1899194,48.8543701171875,-19.4526309967041,12.936691,0.47131282,13.821369,0.8304546,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899195,1899199,48.85427474975586,-19.451730728149414,13.147834,1.3944623,22.895933,1.4528993,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899200,1899204,48.854183197021484,-19.450830459594727,14.38094,4.160381,21.206314,6.1460843,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899210,1899214,48.85399627685547,-19.44902992248535,-3.4856873,0.036229417,16.609844,0.11568293,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899215,1899219,48.853904724121094,-19.448131561279297,-3.9688244,0.007112897,,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899220,1899224,48.85380935668945,-19.44723129272461,-4.0047226,0.01448426,,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899225,1899229,48.85371398925781,-19.446331024169922,-2.4425125,0.026852876,23.377518,0.2311508,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899230,1899234,48.85362243652344,-19.445430755615234,6.9517326,0.35463142,26.346653,2.0051057,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899245,1899249,48.85333251953125,-19.442731857299805,42.05982,10.536565,15.772831,9.002137,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899250,1899254,48.853240966796875,-19.441831588745117,31.806623,,27.710331,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899265,1899269,48.85295867919922,-19.439130783081055,27.772564,,29.263483,,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899270,1899274,48.85286331176758,-19.438232421875,35.63094,1.041725,24.75486,1.4602981,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899275,1899279,48.85276794433594,-19.437332153320312,33.953247,0.6363293,16.8833,1.0810163,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899285,1899289,48.85258483886719,-19.435531616210938,33.709427,0.14661458,13.466091,0.25151396,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899295,1899299,48.852394104003906,-19.433731079101562,32.15731,1.2702212,18.434904,1.6216636,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
1899300,1899304,48.85230255126953,-19.432830810546875,36.33629,2.3905065,21.548985,3.7346675,943,gt2r,processed_ATL08_20200826034643_09430814_004_01.h5
