,segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
2613,1903090,1903094,48.81369018554688,-18.747543334960938,65.56921,1.1908824,16.514389,1.105713,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2614,1903095,1903099,48.8135871887207,-18.746644973754883,64.046814,0.7730067,14.484985,0.9536654,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2615,1903100,1903104,48.8134880065918,-18.745744705200195,73.630486,1.8712696,9.418686,1.332443,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2616,1903105,1903109,48.813385009765625,-18.74484634399414,93.37877,3.0027423,18.07779,1.2536954,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2617,1903110,1903114,48.81329345703125,-18.743946075439453,78.09424,1.8528248,7.265793,1.0000956,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2618,1903115,1903119,48.81318664550781,-18.74304580688477,109.49446,5.882597,17.258675,1.4271914,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2619,1903120,1903124,48.81308364868164,-18.74214744567871,122.828735,6.8099265,18.242607,1.284964,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2620,1903125,1903129,48.812984466552734,-18.741247177124023,92.97323,3.9767914,14.013466,2.142088,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2621,1903130,1903134,48.81288909912109,-18.74034881591797,83.139534,2.3952212,11.22068,1.091897,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2622,1903135,1903139,48.81278991699219,-18.73944854736328,70.96111,4.634457,17.966427,1.1672318,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2623,1903140,1903144,48.81269073486328,-18.738548278808597,61.963684,3.8398614,17.924255,1.1491178,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2624,1903145,1903149,48.812591552734375,-18.73764991760254,44.505592,0.38021567,16.10271,0.47694173,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2625,1903150,1903154,48.81249237060547,-18.73674964904785,43.008682,0.39741355,11.9748955,0.41675106,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2626,1903155,1903159,48.81239318847656,-18.735849380493164,44.423775,0.19332947,8.50465,0.2847728,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2627,1903160,1903164,48.81229019165039,-18.73495101928711,44.34696,0.21615413,11.491592,0.2901026,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2629,1903170,1903174,48.81208419799805,-18.733152389526367,50.331337,0.71496123,11.328323,0.76505005,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2630,1903175,1903179,48.81198120117188,-18.73225212097168,62.724266,2.9330013,11.300625,1.8748856,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2631,1903180,1903184,48.81188201904297,-18.731353759765625,60.258316,4.8728867,15.526283,3.3633935,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2635,1903245,1903249,48.8105583190918,-18.71966361999512,103.41614,6.85318,27.786636,4.271741,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2638,1903260,1903264,48.81024932861328,-18.716964721679688,181.2239,12.866725,26.353333,6.630491,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2639,1903265,1903269,48.81014251708984,-18.716066360473636,202.53662,6.5270424,15.65802,5.9089174,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2640,1903270,1903274,48.81003952026367,-18.715166091918945,225.54378,13.794856,15.376587,3.5121486,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2641,1903275,1903279,48.80994415283203,-18.71426773071289,205.76752,11.663382,17.622864,4.3480945,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2642,1903280,1903284,48.80984115600586,-18.713367462158203,217.9236,12.750788,18.048767,4.161169,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2643,1903285,1903289,48.80974197387695,-18.71246910095215,204.07408,0.73864347,13.912704,1.0170157,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2644,1903290,1903294,48.80963897705078,-18.71156883239746,212.1085,4.390871,15.452713,4.4521093,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2645,1903295,1903299,48.80953598022461,-18.710670471191406,233.83382,13.043282,17.216873,8.131996,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2646,1903300,1903304,48.80943298339844,-18.70977020263672,263.17798,7.3554254,16.073303,6.2637486,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2649,1903315,1903319,48.809120178222656,-18.70707321166992,346.73218,18.866352,12.634308,4.027056,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2650,1903320,1903324,48.809024810791016,-18.706172943115234,329.77417,11.062602,13.000702,7.896205,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2651,1903325,1903329,48.80892562866211,-18.70527458190918,352.39008,18.628792,17.955566,7.0525346,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2652,1903330,1903334,48.808815002441406,-18.704376220703125,395.72977,23.253704,24.279266,9.318419,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2659,1903365,1903369,48.80811309814453,-18.698078155517575,405.07068,77.999855,25.875397,64.5176,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2662,1903498,1903499,48.8055534362793,-18.674251556396484,469.9108,69.02725,20.736572,57.320995,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2664,1903505,1903509,48.80541229248047,-18.67288398742676,419.48364,25.551743,27.408478,16.238342,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2666,1903516,1903519,48.80524444580078,-18.67108154296875,269.6664,7.066257,20.875397,8.085168,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2667,1903520,1903524,48.805152893066406,-18.670181274414062,236.12076,3.4781299,18.872498,3.3013308,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2668,1903525,1903529,48.80506896972656,-18.66928100585937,205.75098,10.3613825,18.221588,2.3005214,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2669,1903530,1903534,48.80497741699219,-18.668380737304688,214.3413,8.070193,10.348114,2.9236875,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2671,1903540,1903544,48.80478286743164,-18.666580200195312,229.07706,6.9712186,9.990372,2.834146,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2673,1903550,1903554,48.80460357666016,-18.664779663085938,168.00279,5.1376314,22.417328,4.844957,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2675,1903560,1903564,48.80442428588867,-18.66297721862793,147.35048,5.0275955,20.407227,2.868099,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2677,1903570,1903574,48.80424118041992,-18.661178588867188,135.72409,8.132018,49.853905,8.436718,943,gt3r,processed_ATL08_20181129100805_09430114_004_01.h5
2679,1899039,1899043,48.88901901245117,-19.476810455322266,-2.5889158,0.04428474,5.3442073,0.05663839,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2680,1899044,1899048,48.88893127441406,-19.475910186767575,-2.503003,0.069237225,5.5640626,0.08750507,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2681,1899049,1899053,48.88883972167969,-19.47500991821289,-2.464329,0.096351005,7.004693,0.16294836,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2682,1899054,1899058,48.88874816894531,-19.474109649658203,-1.7910426,0.035692938,6.2652545,0.078574,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2683,1899059,1899063,48.88866424560547,-19.47320938110352,-2.057433,0.036285453,6.797767,0.07416768,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2684,1899064,1899068,48.88857650756836,-19.472309112548828,-1.6343143,0.028357385,6.6360145,0.073315024,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2686,1899079,1899083,48.888309478759766,-19.46960830688477,-1.5233796,0.035549138,4.0078945,0.06740999,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2687,1899089,1899093,48.88813400268555,-19.46780586242676,-0.13477528,0.068801105,11.542008,0.3504727,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2691,1899109,1899113,48.88777923583984,-19.464204788208008,3.9460452,0.41560692,14.055067,0.7519806,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2692,1899114,1899118,48.887691497802734,-19.46330451965332,0.6836058,0.03618075,12.305536,0.24995132,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2693,1899119,1899123,48.88759994506836,-19.462404251098636,7.2588596,0.9136161,9.050929,0.42713836,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2695,1899129,1899133,48.887428283691406,-19.460601806640625,15.710968,1.8083929,10.258358,1.2528764,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2697,1899139,1899143,48.88725662231445,-19.45880126953125,0.10395724,0.007865245,6.015009,0.09488631,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2698,1899144,1899148,48.88716506958008,-19.45790100097656,0.22333692,0.01362105,8.205889,0.20943126,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2699,1899149,1899153,48.88707733154297,-19.457000732421875,4.1732383,0.8704919,11.164058,0.4928895,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2700,1899154,1899158,48.886993408203125,-19.456098556518555,1.929214,0.36061475,10.579573,0.6878915,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2701,1899159,1899163,48.88690185546875,-19.455198287963867,-0.38323626,0.03020001,11.925724,0.111486636,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2702,1899164,1899168,48.88681411743164,-19.45429801940918,1.202165,0.043956608,11.023482,0.2824108,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2704,1899174,1899178,48.88663864135742,-19.452497482299805,8.968436,1.7588927,14.082149,1.6131,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2705,1899179,1899183,48.88654708862305,-19.45159721374512,14.712353,2.0688326,14.831212,1.2517825,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2706,1899184,1899188,48.8864631652832,-19.45069694519043,13.283945,2.2686818,13.336323,2.3202965,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2707,1899189,1899193,48.88637924194336,-19.44979476928711,4.5306044,0.42439753,19.10037,1.1375029,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2709,1899199,1899203,48.88619613647461,-19.44799423217773,4.3876767,0.84598553,10.995931,0.7597397,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2710,1899204,1899208,48.886112213134766,-19.447093963623047,7.2001896,0.64515615,11.805695,0.5792139,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2711,1899209,1899213,48.886024475097656,-19.44619369506836,3.0706854,0.22693025,14.504697,0.50708,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2713,1899219,1899223,48.88584899902344,-19.444393157958984,-1.2168099,0.04473912,13.898188,0.38672528,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2715,1899229,1899233,48.88566970825195,-19.442590713500977,-4.3287,0.08101925,12.572737,0.11809329,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2716,1899234,1899238,48.88558197021485,-19.44169044494629,-4.193777,0.051368944,6.711433,0.0575231,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2717,1899239,1899243,48.88549423217773,-19.4407901763916,-4.1693954,0.06390046,6.4052467,0.06093857,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2718,1899244,1899248,48.88540267944336,-19.439889907836918,-4.094401,0.10530212,9.998402,0.12102275,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2719,1899249,1899253,48.88531112670898,-19.438989639282227,-2.7473936,0.031199895,15.139476,0.19687742,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2720,1899254,1899258,48.88521957397461,-19.43808937072754,0.5438839,0.009707059,12.348884,0.15413514,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2721,1899259,1899263,48.8851318359375,-19.43718910217285,1.8987516,0.1618213,17.422382,0.6460151,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2726,1899294,1899298,48.88450241088867,-19.43088722229004,22.895134,7.6956296,17.971485,5.6574416,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2728,1899304,1899308,48.88432312011719,-19.429086685180664,28.263327,3.2155473,16.225471,3.1376827,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2729,1899309,1899313,48.88423538208008,-19.428186416625977,33.84726,3.3615565,7.2430496,2.217533,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2731,1899319,1899323,48.88404846191406,-19.4263858795166,20.8803,2.543379,20.185307,2.240211,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2732,1899324,1899328,48.88396072387695,-19.425485610961918,26.891521,4.1237264,18.092072,1.3550324,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2734,1899334,1899337,48.88378143310547,-19.423683166503903,4.5510406,0.5688656,19.328438,1.4356024,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2735,1899339,1899343,48.88368988037109,-19.42278289794922,3.9980483,0.5558434,13.386324,0.9810809,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2736,1899344,1899348,48.88359832763672,-19.42188262939453,3.1465855,0.02827296,15.803186,0.16359898,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2742,1899374,1899378,48.8830451965332,-19.41648292541504,6.6167316,0.20889835,16.142721,0.39310262,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2743,1899379,1899383,48.88294982910156,-19.41558265686035,8.508101,0.691189,9.904044,1.1336044,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2744,1899384,1899388,48.88285827636719,-19.414682388305664,13.04714,3.052069,14.581912,1.2050662,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2745,1899389,1899393,48.88276672363281,-19.413782119750977,20.141985,2.7665532,14.6336155,1.1366302,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2747,1899399,1899403,48.8825798034668,-19.4119815826416,8.966327,0.10966718,11.473654,0.21101922,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2748,1899404,1899408,48.88248825073242,-19.411081314086918,9.293238,1.3711649,12.380961,0.7430872,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2750,1899414,1899418,48.882301330566406,-19.40928268432617,14.843541,0.56693375,11.044918,0.9538713,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2752,1899424,1899428,48.882110595703125,-19.4074821472168,11.052712,0.24189128,9.864085,0.47440407,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2753,1899429,1899433,48.88201522827149,-19.40658187866211,9.577791,1.210233,27.853615,0.93888634,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2755,1899439,1899443,48.881832122802734,-19.40478134155273,8.889214,2.2877853,13.434116,1.7823424,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2756,1899444,1899448,48.88173675537109,-19.40388298034668,9.436039,1.8162539,13.8976555,0.6261391,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2757,1899449,1899453,48.88164138793945,-19.402982711791992,24.702282,3.6070805,10.392289,0.97751373,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2758,1899454,1899458,48.88154602050781,-19.402082443237305,29.441725,4.4750752,8.087769,1.3815887,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2759,1899459,1899463,48.88145446777344,-19.401182174682617,10.985008,1.0932529,14.306242,0.9763183,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2760,1899464,1899468,48.88135147094727,-19.40028381347656,18.910353,3.78362,14.285358,0.97740334,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2762,1899474,1899478,48.88116455078125,-19.398483276367188,10.15969,1.6101495,15.3214445,1.175204,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2763,1899479,1899483,48.88106918334961,-19.3975830078125,6.7169666,0.5837849,10.443601,0.3364337,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2764,1899484,1899488,48.88097381591797,-19.396684646606445,5.768126,0.092309,10.085375,0.15528403,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2765,1899489,1899493,48.88087844848633,-19.39578437805176,6.480182,0.109504715,8.444462,0.1717328,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2766,1899494,1899498,48.88078308105469,-19.39488410949707,7.606657,0.827298,12.349595,0.99453735,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2767,1899499,1899503,48.88068389892578,-19.393983840942383,16.6939,1.5556638,14.325178,1.6021215,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2768,1899504,1899508,48.88058471679688,-19.393085479736328,24.154484,5.043498,13.639032,2.9374037,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2772,1899529,1899533,48.88010787963867,-19.388586044311523,14.918565,1.7223908,13.385086,2.2636006,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2775,1899554,1899558,48.87961196899414,-19.38408851623535,45.49423,4.6391063,11.804878,4.0046196,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2777,1899564,1899568,48.87942123413086,-19.382287979125977,26.40667,0.50757056,10.688198,0.7998195,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2778,1899569,1899573,48.87932205200195,-19.38138961791992,34.863804,2.5005934,12.285843,1.7299457,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2779,1899579,1899583,48.87911987304688,-19.37959098815918,49.049164,7.8122954,9.621399,3.4585288,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2780,1899584,1899588,48.879024505615234,-19.37869071960449,45.656616,4.2326903,10.359413,2.9553554,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2781,1899589,1899593,48.8789291381836,-19.377790451049805,40.824394,10.061392,10.556763,3.0109448,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2782,1899594,1899598,48.87882995605469,-19.37689208984375,26.6264,6.668514,15.8828125,5.535131,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2784,1899604,1899608,48.87862777709961,-19.375093460083008,22.169798,1.2450144,10.8385105,1.1691453,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
2785,1899609,1899613,48.87853240966797,-19.37419319152832,22.049053,0.73045975,8.484455,0.9093696,943,gt3l,processed_ATL08_20181129100805_09430114_004_01.h5
